file_name,label
new_york_2_window=54_vol=70%_gun=1.png,1
new_york_2_window=55_gun=0.png,0
new_york_2_window=55_vol=8%_gun=1.png,1
new_york_2_window=55_vol=35%_gun=1.png,1
new_york_2_window=55_vol=70%_gun=1.png,1
new_york_2_window=56_gun=0.png,0
new_york_2_window=56_vol=8%_gun=0.png,0
new_york_2_window=56_vol=35%_gun=0.png,0
new_york_2_window=56_vol=70%_gun=0.png,0
new_york_2_window=57_gun=0.png,0
new_york_2_window=57_vol=8%_gun=1.png,1
new_york_2_window=57_vol=35%_gun=1.png,1
new_york_2_window=57_vol=70%_gun=1.png,1
new_york_2_window=58_gun=0.png,0
new_york_2_window=58_vol=8%_gun=1.png,1
new_york_2_window=58_vol=35%_gun=1.png,1
new_york_2_window=58_vol=70%_gun=1.png,1
new_york_2_window=59_gun=0.png,0
new_york_2_window=59_vol=8%_gun=0.png,0
new_york_2_window=59_vol=35%_gun=0.png,0
new_york_2_window=59_vol=70%_gun=0.png,0
new_york_2_window=60_gun=0.png,0
new_york_2_window=60_vol=8%_gun=0.png,0
new_york_2_window=60_vol=35%_gun=0.png,0
new_york_2_window=60_vol=70%_gun=0.png,0
new_york_2_window=61_gun=0.png,0
new_york_2_window=61_vol=8%_gun=1.png,1
new_york_2_window=61_vol=35%_gun=1.png,1
new_york_2_window=61_vol=70%_gun=1.png,1
new_york_2_window=62_gun=0.png,0
new_york_2_window=62_vol=8%_gun=1.png,1
new_york_2_window=62_vol=35%_gun=1.png,1
new_york_2_window=62_vol=70%_gun=1.png,1
new_york_2_window=63_gun=0.png,0
new_york_2_window=63_vol=8%_gun=1.png,1
new_york_2_window=63_vol=35%_gun=1.png,1
new_york_2_window=63_vol=70%_gun=1.png,1
new_york_2_window=64_gun=0.png,0
new_york_2_window=64_vol=8%_gun=1.png,1
new_york_2_window=64_vol=35%_gun=1.png,1
new_york_2_window=64_vol=70%_gun=1.png,1
new_york_2_window=65_gun=0.png,0
new_york_2_window=65_vol=8%_gun=0.png,0
new_york_2_window=65_vol=35%_gun=0.png,0
new_york_2_window=65_vol=70%_gun=0.png,0
new_york_2_window=66_gun=0.png,0
new_york_2_window=66_vol=8%_gun=1.png,1
new_york_2_window=66_vol=35%_gun=1.png,1
new_york_2_window=66_vol=70%_gun=1.png,1
new_york_2_window=67_gun=0.png,0
new_york_2_window=67_vol=8%_gun=1.png,1
new_york_2_window=67_vol=35%_gun=1.png,1
new_york_2_window=67_vol=70%_gun=1.png,1
new_york_2_window=68_gun=0.png,0
new_york_2_window=68_vol=8%_gun=1.png,1
new_york_2_window=68_vol=35%_gun=1.png,1
new_york_2_window=68_vol=70%_gun=1.png,1
new_york_2_window=69_gun=0.png,0
new_york_2_window=69_vol=8%_gun=1.png,1
new_york_2_window=69_vol=35%_gun=1.png,1
new_york_2_window=69_vol=70%_gun=1.png,1
new_york_2_window=70_gun=0.png,0
new_york_2_window=70_vol=8%_gun=1.png,1
new_york_2_window=70_vol=35%_gun=1.png,1
new_york_2_window=70_vol=70%_gun=1.png,1
new_york_2_window=71_gun=0.png,0
new_york_2_window=71_vol=8%_gun=0.png,0
new_york_2_window=71_vol=35%_gun=0.png,0
new_york_2_window=71_vol=70%_gun=0.png,0
new_york_2_window=72_gun=0.png,0
new_york_2_window=72_vol=8%_gun=0.png,0
new_york_2_window=72_vol=35%_gun=0.png,0
new_york_2_window=72_vol=70%_gun=0.png,0
new_york_2_window=73_gun=0.png,0
new_york_2_window=73_vol=8%_gun=1.png,1
new_york_2_window=73_vol=35%_gun=1.png,1
new_york_2_window=73_vol=70%_gun=1.png,1
new_york_2_window=74_gun=0.png,0
new_york_2_window=74_vol=8%_gun=1.png,1
new_york_2_window=74_vol=35%_gun=1.png,1
new_york_2_window=74_vol=70%_gun=1.png,1
new_york_2_window=75_gun=0.png,0
new_york_2_window=75_vol=8%_gun=1.png,1
new_york_2_window=75_vol=35%_gun=1.png,1
new_york_2_window=75_vol=70%_gun=1.png,1
new_york_2_window=76_gun=0.png,0
new_york_2_window=76_vol=8%_gun=1.png,1
new_york_2_window=76_vol=35%_gun=1.png,1
new_york_2_window=76_vol=70%_gun=1.png,1
new_york_2_window=77_gun=0.png,0
new_york_2_window=77_vol=8%_gun=1.png,1
new_york_2_window=77_vol=35%_gun=1.png,1
new_york_2_window=77_vol=70%_gun=1.png,1
new_york_2_window=78_gun=0.png,0
new_york_2_window=78_vol=8%_gun=1.png,1
new_york_2_window=78_vol=35%_gun=1.png,1
new_york_2_window=78_vol=70%_gun=1.png,1
new_york_2_window=79_gun=0.png,0
new_york_2_window=79_vol=8%_gun=1.png,1
new_york_2_window=79_vol=35%_gun=1.png,1
new_york_2_window=79_vol=70%_gun=1.png,1
new_york_2_window=80_gun=0.png,0
new_york_2_window=80_vol=8%_gun=1.png,1
new_york_2_window=80_vol=35%_gun=1.png,1
new_york_2_window=80_vol=70%_gun=1.png,1
new_york_2_window=81_gun=0.png,0
new_york_2_window=81_vol=8%_gun=0.png,0
new_york_2_window=81_vol=35%_gun=0.png,0
new_york_2_window=81_vol=70%_gun=0.png,0
new_york_2_window=82_gun=0.png,0
new_york_2_window=82_vol=8%_gun=1.png,1
new_york_2_window=82_vol=35%_gun=1.png,1
new_york_2_window=82_vol=70%_gun=1.png,1
new_york_2_window=83_gun=0.png,0
new_york_2_window=83_vol=8%_gun=1.png,1
new_york_2_window=83_vol=35%_gun=1.png,1
new_york_2_window=83_vol=70%_gun=1.png,1
new_york_2_window=84_gun=0.png,0
new_york_2_window=84_vol=8%_gun=0.png,0
new_york_2_window=84_vol=35%_gun=0.png,0
new_york_2_window=84_vol=70%_gun=0.png,0
new_york_2_window=85_gun=0.png,0
new_york_2_window=85_vol=8%_gun=1.png,1
new_york_2_window=85_vol=35%_gun=1.png,1
new_york_2_window=85_vol=70%_gun=1.png,1
new_york_2_window=86_gun=0.png,0
new_york_2_window=86_vol=8%_gun=1.png,1
new_york_2_window=86_vol=35%_gun=1.png,1
new_york_2_window=86_vol=70%_gun=1.png,1
new_york_2_window=87_gun=0.png,0
new_york_2_window=87_vol=8%_gun=1.png,1
new_york_2_window=87_vol=35%_gun=1.png,1
new_york_2_window=87_vol=70%_gun=1.png,1
new_york_2_window=88_gun=0.png,0
new_york_2_window=88_vol=8%_gun=1.png,1
new_york_2_window=88_vol=35%_gun=1.png,1
new_york_2_window=88_vol=70%_gun=1.png,1
new_york_2_window=89_gun=0.png,0
new_york_2_window=89_vol=8%_gun=1.png,1
new_york_2_window=89_vol=35%_gun=1.png,1
new_york_2_window=89_vol=70%_gun=1.png,1
new_york_2_window=90_gun=0.png,0
new_york_2_window=90_vol=8%_gun=1.png,1
new_york_2_window=90_vol=35%_gun=1.png,1
new_york_2_window=90_vol=70%_gun=1.png,1
new_york_2_window=91_gun=0.png,0
new_york_2_window=91_vol=8%_gun=1.png,1
new_york_2_window=91_vol=35%_gun=1.png,1
new_york_2_window=91_vol=70%_gun=1.png,1
new_york_2_window=92_gun=0.png,0
new_york_2_window=92_vol=8%_gun=1.png,1
new_york_2_window=92_vol=35%_gun=1.png,1
new_york_2_window=92_vol=70%_gun=1.png,1
new_york_2_window=93_gun=0.png,0
new_york_2_window=93_vol=8%_gun=1.png,1
new_york_2_window=93_vol=35%_gun=1.png,1
new_york_2_window=93_vol=70%_gun=1.png,1
new_york_2_window=94_gun=0.png,0
new_york_2_window=94_vol=8%_gun=1.png,1
new_york_2_window=94_vol=35%_gun=1.png,1
new_york_2_window=94_vol=70%_gun=1.png,1
new_york_2_window=95_gun=0.png,0
new_york_2_window=95_vol=8%_gun=1.png,1
new_york_2_window=95_vol=35%_gun=1.png,1
new_york_2_window=95_vol=70%_gun=1.png,1
new_york_2_window=96_gun=0.png,0
new_york_2_window=96_vol=8%_gun=1.png,1
new_york_2_window=96_vol=35%_gun=1.png,1
new_york_2_window=96_vol=70%_gun=1.png,1
new_york_2_window=97_gun=0.png,0
new_york_2_window=97_vol=8%_gun=1.png,1
new_york_2_window=97_vol=35%_gun=1.png,1
new_york_2_window=97_vol=70%_gun=1.png,1
new_york_2_window=98_gun=0.png,0
new_york_2_window=98_vol=8%_gun=1.png,1
new_york_2_window=98_vol=35%_gun=1.png,1
new_york_2_window=98_vol=70%_gun=1.png,1
new_york_2_window=99_gun=0.png,0
new_york_2_window=99_vol=8%_gun=1.png,1
new_york_2_window=99_vol=35%_gun=1.png,1
new_york_2_window=99_vol=70%_gun=1.png,1
new_york_2_window=100_gun=0.png,0
new_york_2_window=100_vol=8%_gun=1.png,1
new_york_2_window=100_vol=35%_gun=1.png,1
new_york_2_window=100_vol=70%_gun=1.png,1
new_york_2_window=101_gun=0.png,0
new_york_2_window=101_vol=8%_gun=1.png,1
new_york_2_window=101_vol=35%_gun=1.png,1
new_york_2_window=101_vol=70%_gun=1.png,1
new_york_2_window=102_gun=0.png,0
new_york_2_window=102_vol=8%_gun=1.png,1
new_york_2_window=102_vol=35%_gun=1.png,1
new_york_2_window=102_vol=70%_gun=1.png,1
new_york_2_window=103_gun=0.png,0
new_york_2_window=103_vol=8%_gun=1.png,1
new_york_2_window=103_vol=35%_gun=1.png,1
new_york_2_window=103_vol=70%_gun=1.png,1
new_york_2_window=104_gun=0.png,0
new_york_2_window=104_vol=8%_gun=1.png,1
new_york_2_window=104_vol=35%_gun=1.png,1
new_york_2_window=104_vol=70%_gun=1.png,1
new_york_2_window=105_gun=0.png,0
new_york_2_window=105_vol=8%_gun=1.png,1
new_york_2_window=105_vol=35%_gun=1.png,1
new_york_2_window=105_vol=70%_gun=1.png,1
new_york_2_window=106_gun=0.png,0
new_york_2_window=106_vol=8%_gun=1.png,1
new_york_2_window=106_vol=35%_gun=1.png,1
new_york_2_window=106_vol=70%_gun=1.png,1
new_york_2_window=107_gun=0.png,0
new_york_2_window=107_vol=8%_gun=0.png,0
new_york_2_window=107_vol=35%_gun=0.png,0
new_york_2_window=107_vol=70%_gun=0.png,0
new_york_2_window=108_gun=0.png,0
new_york_2_window=108_vol=8%_gun=0.png,0
new_york_2_window=108_vol=35%_gun=0.png,0
new_york_2_window=108_vol=70%_gun=0.png,0
new_york_2_window=109_gun=0.png,0
new_york_2_window=109_vol=8%_gun=1.png,1
new_york_2_window=109_vol=35%_gun=1.png,1
new_york_2_window=109_vol=70%_gun=1.png,1
new_york_2_window=110_gun=0.png,0
new_york_2_window=110_vol=8%_gun=1.png,1
new_york_2_window=110_vol=35%_gun=1.png,1
new_york_2_window=110_vol=70%_gun=1.png,1
new_york_2_window=111_gun=0.png,0
new_york_2_window=111_vol=8%_gun=0.png,0
new_york_2_window=111_vol=35%_gun=0.png,0
new_york_2_window=111_vol=70%_gun=0.png,0
new_york_2_window=112_gun=0.png,0
new_york_2_window=112_vol=8%_gun=1.png,1
new_york_2_window=112_vol=35%_gun=1.png,1
new_york_2_window=112_vol=70%_gun=1.png,1
new_york_2_window=113_gun=0.png,0
new_york_2_window=113_vol=8%_gun=0.png,0
new_york_2_window=113_vol=35%_gun=0.png,0
new_york_2_window=113_vol=70%_gun=0.png,0
new_york_2_window=114_gun=0.png,0
new_york_2_window=114_vol=8%_gun=1.png,1
new_york_2_window=114_vol=35%_gun=1.png,1
new_york_2_window=114_vol=70%_gun=1.png,1
new_york_2_window=115_gun=0.png,0
new_york_2_window=115_vol=8%_gun=1.png,1
new_york_2_window=115_vol=35%_gun=1.png,1
new_york_2_window=115_vol=70%_gun=1.png,1
new_york_2_window=116_gun=0.png,0
new_york_2_window=116_vol=8%_gun=1.png,1
new_york_2_window=116_vol=35%_gun=1.png,1
new_york_2_window=116_vol=70%_gun=1.png,1
new_york_2_window=117_gun=0.png,0
new_york_2_window=117_vol=8%_gun=1.png,1
new_york_2_window=117_vol=35%_gun=1.png,1
new_york_2_window=117_vol=70%_gun=1.png,1
new_york_2_window=118_gun=0.png,0
new_york_2_window=118_vol=8%_gun=1.png,1
new_york_2_window=118_vol=35%_gun=1.png,1
new_york_2_window=118_vol=70%_gun=1.png,1
new_york_2_window=119_gun=0.png,0
new_york_2_window=119_vol=8%_gun=0.png,0
new_york_2_window=119_vol=35%_gun=0.png,0
new_york_2_window=119_vol=70%_gun=0.png,0
new_york_2_window=120_gun=0.png,0
new_york_2_window=120_vol=8%_gun=1.png,1
new_york_2_window=120_vol=35%_gun=1.png,1
new_york_2_window=120_vol=70%_gun=1.png,1
new_york_2_window=121_gun=0.png,0
new_york_2_window=121_vol=8%_gun=1.png,1
new_york_2_window=121_vol=35%_gun=1.png,1
new_york_2_window=121_vol=70%_gun=1.png,1
new_york_2_window=122_gun=0.png,0
new_york_2_window=122_vol=8%_gun=1.png,1
new_york_2_window=122_vol=35%_gun=1.png,1
new_york_2_window=122_vol=70%_gun=1.png,1
new_york_2_window=123_gun=0.png,0
new_york_2_window=123_vol=8%_gun=1.png,1
new_york_2_window=123_vol=35%_gun=1.png,1
new_york_2_window=123_vol=70%_gun=1.png,1
new_york_2_window=124_gun=0.png,0
new_york_2_window=124_vol=8%_gun=1.png,1
new_york_2_window=124_vol=35%_gun=1.png,1
new_york_2_window=124_vol=70%_gun=1.png,1
new_york_2_window=125_gun=0.png,0
new_york_2_window=125_vol=8%_gun=1.png,1
new_york_2_window=125_vol=35%_gun=1.png,1
new_york_2_window=125_vol=70%_gun=1.png,1
new_york_2_window=126_gun=0.png,0
new_york_2_window=126_vol=8%_gun=1.png,1
new_york_2_window=126_vol=35%_gun=1.png,1
new_york_2_window=126_vol=70%_gun=1.png,1
new_york_2_window=127_gun=0.png,0
new_york_2_window=127_vol=8%_gun=0.png,0
new_york_2_window=127_vol=35%_gun=0.png,0
new_york_2_window=127_vol=70%_gun=0.png,0
new_york_2_window=128_gun=0.png,0
new_york_2_window=128_vol=8%_gun=1.png,1
new_york_2_window=128_vol=35%_gun=1.png,1
new_york_2_window=128_vol=70%_gun=1.png,1
new_york_2_window=129_gun=0.png,0
new_york_2_window=129_vol=8%_gun=1.png,1
new_york_2_window=129_vol=35%_gun=1.png,1
new_york_2_window=129_vol=70%_gun=1.png,1
new_york_2_window=130_gun=0.png,0
new_york_2_window=130_vol=8%_gun=1.png,1
new_york_2_window=130_vol=35%_gun=1.png,1
new_york_2_window=130_vol=70%_gun=1.png,1
new_york_2_window=131_gun=0.png,0
new_york_2_window=131_vol=8%_gun=0.png,0
new_york_2_window=131_vol=35%_gun=0.png,0
new_york_2_window=131_vol=70%_gun=0.png,0
new_york_2_window=132_gun=0.png,0
new_york_2_window=132_vol=8%_gun=1.png,1
new_york_2_window=132_vol=35%_gun=1.png,1
new_york_2_window=132_vol=70%_gun=1.png,1
new_york_2_window=133_gun=0.png,0
new_york_2_window=133_vol=8%_gun=0.png,0
new_york_2_window=133_vol=35%_gun=0.png,0
new_york_2_window=133_vol=70%_gun=0.png,0
new_york_2_window=134_gun=0.png,0
new_york_2_window=134_vol=8%_gun=1.png,1
new_york_2_window=134_vol=35%_gun=1.png,1
new_york_2_window=134_vol=70%_gun=1.png,1
new_york_2_window=135_gun=0.png,0
new_york_2_window=135_vol=8%_gun=1.png,1
new_york_2_window=135_vol=35%_gun=1.png,1
new_york_2_window=135_vol=70%_gun=1.png,1
new_york_2_window=136_gun=0.png,0
new_york_2_window=136_vol=8%_gun=1.png,1
new_york_2_window=136_vol=35%_gun=1.png,1
new_york_2_window=136_vol=70%_gun=1.png,1
new_york_2_window=137_gun=0.png,0
new_york_2_window=137_vol=8%_gun=1.png,1
new_york_2_window=137_vol=35%_gun=1.png,1
new_york_2_window=137_vol=70%_gun=1.png,1
new_york_2_window=138_gun=0.png,0
new_york_2_window=138_vol=8%_gun=1.png,1
new_york_2_window=138_vol=35%_gun=1.png,1
new_york_2_window=138_vol=70%_gun=1.png,1
new_york_2_window=139_gun=0.png,0
new_york_2_window=139_vol=8%_gun=0.png,0
new_york_2_window=139_vol=35%_gun=0.png,0
new_york_2_window=139_vol=70%_gun=0.png,0
new_york_2_window=140_gun=0.png,0
new_york_2_window=140_vol=8%_gun=1.png,1
new_york_2_window=140_vol=35%_gun=1.png,1
new_york_2_window=140_vol=70%_gun=1.png,1
new_york_2_window=141_gun=0.png,0
new_york_2_window=141_vol=8%_gun=1.png,1
new_york_2_window=141_vol=35%_gun=1.png,1
new_york_2_window=141_vol=70%_gun=1.png,1
new_york_2_window=142_gun=0.png,0
new_york_2_window=142_vol=8%_gun=1.png,1
new_york_2_window=142_vol=35%_gun=1.png,1
new_york_2_window=142_vol=70%_gun=1.png,1
new_york_2_window=143_gun=0.png,0
new_york_2_window=143_vol=8%_gun=1.png,1
new_york_2_window=143_vol=35%_gun=1.png,1
new_york_2_window=143_vol=70%_gun=1.png,1
new_york_2_window=144_gun=0.png,0
new_york_2_window=144_vol=8%_gun=1.png,1
new_york_2_window=144_vol=35%_gun=1.png,1
new_york_2_window=144_vol=70%_gun=1.png,1
new_york_2_window=145_gun=0.png,0
new_york_2_window=145_vol=8%_gun=1.png,1
new_york_2_window=145_vol=35%_gun=1.png,1
new_york_2_window=145_vol=70%_gun=1.png,1
new_york_2_window=146_gun=0.png,0
new_york_2_window=146_vol=8%_gun=1.png,1
new_york_2_window=146_vol=35%_gun=1.png,1
new_york_2_window=146_vol=70%_gun=1.png,1
new_york_2_window=147_gun=0.png,0
new_york_2_window=147_vol=8%_gun=1.png,1
new_york_2_window=147_vol=35%_gun=1.png,1
new_york_2_window=147_vol=70%_gun=1.png,1
new_york_2_window=148_gun=0.png,0
new_york_2_window=148_vol=8%_gun=1.png,1
new_york_2_window=148_vol=35%_gun=1.png,1
new_york_2_window=148_vol=70%_gun=1.png,1
new_york_2_window=149_gun=0.png,0
new_york_2_window=149_vol=8%_gun=1.png,1
new_york_2_window=149_vol=35%_gun=1.png,1
new_york_2_window=149_vol=70%_gun=1.png,1
new_york_2_window=150_gun=0.png,0
new_york_2_window=150_vol=8%_gun=0.png,0
new_york_2_window=150_vol=35%_gun=0.png,0
new_york_2_window=150_vol=70%_gun=0.png,0
new_york_2_window=151_gun=0.png,0
new_york_2_window=151_vol=8%_gun=1.png,1
new_york_2_window=151_vol=35%_gun=1.png,1
new_york_2_window=151_vol=70%_gun=1.png,1
new_york_2_window=152_gun=0.png,0
new_york_2_window=152_vol=8%_gun=1.png,1
new_york_2_window=152_vol=35%_gun=1.png,1
new_york_2_window=152_vol=70%_gun=1.png,1
new_york_2_window=153_gun=0.png,0
new_york_2_window=153_vol=8%_gun=1.png,1
new_york_2_window=153_vol=35%_gun=1.png,1
new_york_2_window=153_vol=70%_gun=1.png,1
new_york_2_window=154_gun=0.png,0
new_york_2_window=154_vol=8%_gun=1.png,1
new_york_2_window=154_vol=35%_gun=1.png,1
new_york_2_window=154_vol=70%_gun=1.png,1
new_york_2_window=155_gun=0.png,0
new_york_2_window=155_vol=8%_gun=1.png,1
new_york_2_window=155_vol=35%_gun=1.png,1
new_york_2_window=155_vol=70%_gun=1.png,1
new_york_2_window=156_gun=0.png,0
new_york_2_window=156_vol=8%_gun=1.png,1
new_york_2_window=156_vol=35%_gun=1.png,1
new_york_2_window=156_vol=70%_gun=1.png,1
new_york_2_window=157_gun=0.png,0
new_york_2_window=157_vol=8%_gun=1.png,1
new_york_2_window=157_vol=35%_gun=1.png,1
new_york_2_window=157_vol=70%_gun=1.png,1
new_york_2_window=158_gun=0.png,0
new_york_2_window=158_vol=8%_gun=1.png,1
new_york_2_window=158_vol=35%_gun=1.png,1
new_york_2_window=158_vol=70%_gun=1.png,1
new_york_2_window=159_gun=0.png,0
new_york_2_window=159_vol=8%_gun=1.png,1
new_york_2_window=159_vol=35%_gun=1.png,1
new_york_2_window=159_vol=70%_gun=1.png,1
new_york_2_window=160_gun=0.png,0
new_york_2_window=160_vol=8%_gun=0.png,0
new_york_2_window=160_vol=35%_gun=0.png,0
new_york_2_window=160_vol=70%_gun=0.png,0
new_york_2_window=161_gun=0.png,0
new_york_2_window=161_vol=8%_gun=1.png,1
new_york_2_window=161_vol=35%_gun=1.png,1
new_york_2_window=161_vol=70%_gun=1.png,1
new_york_2_window=162_gun=0.png,0
new_york_2_window=162_vol=8%_gun=1.png,1
new_york_2_window=162_vol=35%_gun=1.png,1
new_york_2_window=162_vol=70%_gun=1.png,1
new_york_2_window=163_gun=0.png,0
new_york_2_window=163_vol=8%_gun=1.png,1
new_york_2_window=163_vol=35%_gun=1.png,1
new_york_2_window=163_vol=70%_gun=1.png,1
new_york_2_window=164_gun=0.png,0
new_york_2_window=164_vol=8%_gun=1.png,1
new_york_2_window=164_vol=35%_gun=1.png,1
new_york_2_window=164_vol=70%_gun=1.png,1
new_york_2_window=165_gun=0.png,0
new_york_2_window=165_vol=8%_gun=1.png,1
new_york_2_window=165_vol=35%_gun=1.png,1
new_york_2_window=165_vol=70%_gun=1.png,1
new_york_2_window=166_gun=0.png,0
new_york_2_window=166_vol=8%_gun=1.png,1
new_york_2_window=166_vol=35%_gun=1.png,1
new_york_2_window=166_vol=70%_gun=1.png,1
new_york_2_window=167_gun=0.png,0
new_york_2_window=167_vol=8%_gun=1.png,1
new_york_2_window=167_vol=35%_gun=1.png,1
new_york_2_window=167_vol=70%_gun=1.png,1
new_york_2_window=168_gun=0.png,0
new_york_2_window=168_vol=8%_gun=1.png,1
new_york_2_window=168_vol=35%_gun=1.png,1
new_york_2_window=168_vol=70%_gun=1.png,1
new_york_2_window=169_gun=0.png,0
new_york_2_window=169_vol=8%_gun=1.png,1
new_york_2_window=169_vol=35%_gun=1.png,1
new_york_2_window=169_vol=70%_gun=1.png,1
new_york_2_window=170_gun=0.png,0
new_york_2_window=170_vol=8%_gun=0.png,0
new_york_2_window=170_vol=35%_gun=0.png,0
new_york_2_window=170_vol=70%_gun=0.png,0
new_york_2_window=171_gun=0.png,0
new_york_2_window=171_vol=8%_gun=1.png,1
new_york_2_window=171_vol=35%_gun=1.png,1
new_york_2_window=171_vol=70%_gun=1.png,1
new_york_2_window=172_gun=0.png,0
new_york_2_window=172_vol=8%_gun=1.png,1
new_york_2_window=172_vol=35%_gun=1.png,1
new_york_2_window=172_vol=70%_gun=1.png,1
new_york_2_window=173_gun=0.png,0
new_york_2_window=173_vol=8%_gun=1.png,1
new_york_2_window=173_vol=35%_gun=1.png,1
new_york_2_window=173_vol=70%_gun=1.png,1
new_york_2_window=174_gun=0.png,0
new_york_2_window=174_vol=8%_gun=1.png,1
new_york_2_window=174_vol=35%_gun=1.png,1
new_york_2_window=174_vol=70%_gun=1.png,1
new_york_2_window=175_gun=0.png,0
new_york_2_window=175_vol=8%_gun=1.png,1
new_york_2_window=175_vol=35%_gun=1.png,1
new_york_2_window=175_vol=70%_gun=1.png,1
new_york_2_window=176_gun=0.png,0
new_york_2_window=176_vol=8%_gun=1.png,1
new_york_2_window=176_vol=35%_gun=1.png,1
new_york_2_window=176_vol=70%_gun=1.png,1
new_york_2_window=177_gun=0.png,0
new_york_2_window=178_gun=0.png,0
new_york_2_window=178_vol=8%_gun=0.png,0
new_york_2_window=178_vol=35%_gun=0.png,0
new_york_2_window=178_vol=70%_gun=0.png,0
new_york_2_window=179_gun=0.png,0
new_york_2_window=179_vol=8%_gun=1.png,1
new_york_2_window=179_vol=35%_gun=1.png,1
new_york_2_window=179_vol=70%_gun=1.png,1
new_york_2_window=180_gun=0.png,0
new_york_2_window=180_vol=8%_gun=1.png,1
new_york_2_window=180_vol=35%_gun=1.png,1
new_york_2_window=180_vol=70%_gun=1.png,1
new_york_2_window=181_gun=0.png,0
new_york_2_window=181_vol=8%_gun=1.png,1
new_york_2_window=181_vol=35%_gun=1.png,1
new_york_2_window=181_vol=70%_gun=1.png,1
new_york_2_window=182_gun=0.png,0
new_york_2_window=182_vol=8%_gun=1.png,1
new_york_2_window=182_vol=35%_gun=1.png,1
new_york_2_window=182_vol=70%_gun=1.png,1
new_york_2_window=183_gun=0.png,0
new_york_2_window=183_vol=8%_gun=1.png,1
new_york_2_window=183_vol=35%_gun=1.png,1
new_york_2_window=183_vol=70%_gun=1.png,1
new_york_2_window=184_gun=0.png,0
new_york_2_window=184_vol=8%_gun=1.png,1
new_york_2_window=184_vol=35%_gun=1.png,1
new_york_2_window=184_vol=70%_gun=1.png,1
new_york_2_window=185_gun=0.png,0
new_york_2_window=185_vol=8%_gun=1.png,1
new_york_2_window=185_vol=35%_gun=1.png,1
new_york_2_window=185_vol=70%_gun=1.png,1
new_york_2_window=186_gun=0.png,0
new_york_2_window=186_vol=8%_gun=1.png,1
new_york_2_window=186_vol=35%_gun=1.png,1
new_york_2_window=186_vol=70%_gun=1.png,1
new_york_2_window=187_gun=0.png,0
new_york_2_window=187_vol=8%_gun=1.png,1
new_york_2_window=187_vol=35%_gun=1.png,1
new_york_2_window=187_vol=70%_gun=1.png,1
new_york_2_window=188_gun=0.png,0
new_york_2_window=188_vol=8%_gun=1.png,1
new_york_2_window=188_vol=35%_gun=1.png,1
new_york_2_window=188_vol=70%_gun=1.png,1
new_york_2_window=189_gun=0.png,0
new_york_2_window=189_vol=8%_gun=1.png,1
new_york_2_window=189_vol=35%_gun=1.png,1
new_york_2_window=189_vol=70%_gun=1.png,1
new_york_2_window=190_gun=0.png,0
new_york_2_window=190_vol=8%_gun=0.png,0
new_york_2_window=190_vol=35%_gun=0.png,0
new_york_2_window=190_vol=70%_gun=0.png,0
new_york_2_window=191_gun=0.png,0
new_york_2_window=191_vol=8%_gun=1.png,1
new_york_2_window=191_vol=35%_gun=1.png,1
new_york_2_window=191_vol=70%_gun=1.png,1
new_york_2_window=192_gun=0.png,0
new_york_2_window=192_vol=8%_gun=1.png,1
new_york_2_window=192_vol=35%_gun=1.png,1
new_york_2_window=192_vol=70%_gun=1.png,1
new_york_2_window=193_gun=0.png,0
new_york_2_window=193_vol=8%_gun=1.png,1
new_york_2_window=193_vol=35%_gun=1.png,1
new_york_2_window=193_vol=70%_gun=1.png,1
new_york_2_window=194_gun=0.png,0
new_york_2_window=194_vol=8%_gun=1.png,1
new_york_2_window=194_vol=35%_gun=1.png,1
new_york_2_window=194_vol=70%_gun=1.png,1
new_york_2_window=195_gun=0.png,0
new_york_2_window=195_vol=8%_gun=1.png,1
new_york_2_window=195_vol=35%_gun=1.png,1
new_york_2_window=195_vol=70%_gun=1.png,1
new_york_2_window=196_gun=0.png,0
new_york_2_window=196_vol=8%_gun=1.png,1
new_york_2_window=196_vol=35%_gun=1.png,1
new_york_2_window=196_vol=70%_gun=1.png,1
new_york_2_window=197_gun=0.png,0
new_york_2_window=197_vol=8%_gun=1.png,1
new_york_2_window=197_vol=35%_gun=1.png,1
new_york_2_window=197_vol=70%_gun=1.png,1
new_york_2_window=198_gun=0.png,0
new_york_2_window=198_vol=8%_gun=1.png,1
new_york_2_window=198_vol=35%_gun=1.png,1
new_york_2_window=198_vol=70%_gun=1.png,1
new_york_2_window=199_gun=0.png,0
new_york_2_window=199_vol=8%_gun=1.png,1
new_york_2_window=199_vol=35%_gun=1.png,1
new_york_2_window=199_vol=70%_gun=1.png,1
new_york_2_window=200_gun=0.png,0
new_york_2_window=200_vol=8%_gun=1.png,1
new_york_2_window=200_vol=35%_gun=1.png,1
new_york_2_window=200_vol=70%_gun=1.png,1
new_york_2_window=201_gun=0.png,0
new_york_2_window=201_vol=8%_gun=1.png,1
new_york_2_window=201_vol=35%_gun=1.png,1
new_york_2_window=201_vol=70%_gun=1.png,1
new_york_2_window=202_gun=0.png,0
new_york_2_window=202_vol=8%_gun=1.png,1
new_york_2_window=202_vol=35%_gun=1.png,1
new_york_2_window=202_vol=70%_gun=1.png,1
new_york_2_window=203_gun=0.png,0
new_york_2_window=203_vol=8%_gun=1.png,1
new_york_2_window=203_vol=35%_gun=1.png,1
new_york_2_window=203_vol=70%_gun=1.png,1
new_york_2_window=204_gun=0.png,0
